area_sqft,house_age,bedrooms,avg_rooms,bathrooms,population,avg_occupancy,latitude,longitude,area_name,city,price,price_per_sqft,distance_to_city_center,property_type
1403,1-5,3,5,3,121464,3,12.78416,79.76736,Uthiramerur,Kancheepuram,3480000,2480,8.76,Apartment
2145,5-10,2,4,2,106165,3,12.79045,79.73696,Sriperumbudur,Kancheepuram,3900000,1818,5.54,Apartment
2076,0-1,0,0,0,115836,0,12.89845,79.65842,Sriperumbudur,Kancheepuram,1660000,800,9.72,Plot
1455,5-10,3,4,2,115942,3,12.74928,79.76453,Sriperumbudur,Kancheepuram,2940000,2021,10.8,Apartment
2041,1-5,0,0,0,126477,0,12.85338,79.76982,Thiruporur,Kancheepuram,1880000,921,9.02,Plot
721,1-5,3,5,3,70183,4,12.75343,79.55818,Kancheepuram Town,Kancheepuram,2420000,3356,16.48,Apartment
1417,5-10,4,5,3,128718,5,12.85024,79.67921,Sriperumbudur,Kancheepuram,2600000,1835,3.91,Apartment
2247,5-10,2,4,2,52500,2,12.8201,79.69241,Walajabad,Kancheepuram,3610000,1607,0.31,Apartment
1356,10+,2,4,2,100731,5,12.72006,79.72784,Kancheepuram Town,Kancheepuram,2450000,1807,11.52,Apartment
895,1-5,3,4,3,110757,2,12.74158,79.72526,Cheyyar,Kancheepuram,2840000,3173,9.17,Independent House
1041,5-10,2,4,1,147352,2,12.77788,79.60776,Thiruporur,Kancheepuram,2910000,2795,10.45,Apartment
565,5-10,1,3,1,56180,5,12.77365,79.68647,Madurantakam,Kancheepuram,3180000,5628,5.07,Apartment
2105,1-5,4,7,3,162955,6,12.85202,79.76618,Sriperumbudur,Kancheepuram,4890000,2323,8.6,Villa
1481,1-5,1,2,1,73455,3,12.94117,79.75671,Cheyyar,Kancheepuram,3500000,2363,15.21,Apartment
1812,5-10,0,0,0,103934,0,12.7587,79.70802,Kancheepuram Town,Kancheepuram,1570000,866,6.8,Plot
2676,0-1,3,4,3,121525,4,12.87699,79.68404,Madurantakam,Kancheepuram,3960000,1480,6.61,Independent House
3568,5-10,5,8,4,17045,5,12.88509,79.58589,Kancheepuram Town,Kancheepuram,4480000,1256,13.93,Villa
787,5-10,3,6,1,74275,4,12.75626,79.76269,Kancheepuram Town,Kancheepuram,3340000,4244,10.11,Independent House
2122,5-10,2,3,1,112919,2,12.91391,79.72786,Kancheepuram Town,Kancheepuram,3410000,1607,11.2,Apartment
986,5-10,1,3,1,96433,3,12.74263,79.83681,Thiruporur,Kancheepuram,1910000,1937,17.57,Apartment
1780,10+,3,5,1,40521,4,12.88562,79.66272,Thiruporur,Kancheepuram,3190000,1792,8.23,Apartment
2006,1-5,2,3,2,51189,3,12.87882,79.80868,Sriperumbudur,Kancheepuram,3800000,1894,14.06,Apartment
1207,5-10,2,4,2,113356,2,12.66161,79.55977,Sriperumbudur,Kancheepuram,2560000,2121,22.77,Apartment
1778,5-10,2,4,1,132488,4,12.87541,79.65582,Madurantakam,Kancheepuram,3590000,2019,7.6,Apartment
1508,5-10,1,2,1,98987,3,12.98342,79.69589,Walajabad,Kancheepuram,2870000,1903,18.34,Apartment
1461,5-10,3,5,1,108975,2,12.81138,79.65007,Chengalpattu,Kancheepuram,3620000,2478,4.9,Apartment
1363,10+,3,4,3,129890,2,12.91816,79.77265,Cheyyar,Kancheepuram,2600000,1908,13.94,Builder Floor
2118,5-10,2,3,1,126574,4,12.89809,79.64686,Kancheepuram Town,Kancheepuram,3200000,1511,10.26,Apartment
1623,10+,2,4,2,132104,5,12.93069,79.93012,Kancheepuram Town,Kancheepuram,1950000,1201,28.41,Apartment
1802,10+,1,2,1,94617,2,12.97621,79.82803,Sriperumbudur,Kancheepuram,2230000,1238,22.72,Apartment
2955,0-1,3,4,2,100411,6,12.72757,79.71109,Kancheepuram Town,Kancheepuram,4160000,1408,10.27,Independent House
1833,1-5,3,6,2,150003,3,12.75501,79.72008,Chengalpattu,Kancheepuram,3030000,1653,7.58,Independent House
2639,1-5,3,5,1,83257,4,12.81518,79.6732,Madurantakam,Kancheepuram,3820000,1448,2.36,Independent House
2151,0-1,2,4,2,102604,5,12.81194,79.61466,Sriperumbudur,Kancheepuram,3080000,1432,8.71,Apartment
2238,10+,5,8,4,63997,6,12.81251,79.52221,Cheyyar,Kancheepuram,3820000,1707,18.71,Villa
856,10+,3,5,2,50345,5,12.84251,79.77735,Cheyyar,Kancheepuram,2490000,2909,9.35,Apartment
2531,1-5,5,8,4,71514,3,12.85542,79.75087,Cheyyar,Kancheepuram,5200000,2055,7.34,Villa
3884,5-10,3,5,2,103201,5,12.82602,79.74014,Sriperumbudur,Kancheepuram,5930000,1527,5.0,Villa
1985,10+,3,4,3,114150,6,12.75017,79.74955,Kancheepuram Town,Kancheepuram,2850000,1436,9.65,Independent House
5587,10+,4,7,3,121686,4,12.74552,79.8499,Sriperumbudur,Kancheepuram,4120000,737,18.68,Villa
2056,1-5,2,3,1,106483,5,12.7089,79.62228,Kancheepuram Town,Kancheepuram,2260000,1099,14.5,Apartment
5143,10+,3,6,4,91242,6,12.86144,79.74619,Kancheepuram Town,Kancheepuram,4810000,935,7.35,Villa
2956,10+,3,4,3,70350,5,12.81147,79.75084,Uthiramerur,Kancheepuram,2900000,981,6.14,Independent House
2345,0-1,3,4,3,156615,5,12.93199,79.55858,Uthiramerur,Kancheepuram,3560000,1518,19.42,Apartment
1916,10+,0,0,0,82562,0,12.77699,79.77821,Walajabad,Kancheepuram,1460000,762,10.16,Plot
4448,10+,4,7,3,138865,5,12.75112,79.61351,Sriperumbudur,Kancheepuram,5280000,1187,11.56,Villa
2557,1-5,4,6,4,63333,4,12.97161,79.87611,Walajabad,Kancheepuram,2700000,1056,26.01,Independent House
2288,1-5,3,5,2,136113,4,12.96326,79.83292,Chengalpattu,Kancheepuram,3060000,1337,21.99,Apartment
3448,0-1,0,0,0,128403,0,12.89501,79.72437,Thiruporur,Kancheepuram,1800000,522,9.1,Plot
1802,1-5,0,0,0,120231,0,12.80414,79.7607,Thiruporur,Kancheepuram,1840000,1021,7.33,Plot
682,10+,1,3,1,94329,4,12.80987,79.69589,Madurantakam,Kancheepuram,2980000,4370,0.97,Apartment
1710,10+,0,0,0,104673,0,12.84552,79.64294,Chengalpattu,Kancheepuram,1170000,684,6.37,Plot
1121,5-10,2,4,2,66884,6,12.86017,79.79247,Kancheepuram Town,Kancheepuram,2490000,2221,11.57,Builder Floor
1633,5-10,2,4,2,103600,4,12.69779,79.71502,Cheyyar,Kancheepuram,2860000,1751,13.6,Apartment
1355,5-10,2,5,2,134548,2,12.71444,79.76006,Chengalpattu,Kancheepuram,3290000,2428,13.57,Independent House
3929,0-1,3,5,3,100687,3,12.80929,79.70077,Cheyyar,Kancheepuram,8360000,2128,1.22,Villa
2373,5-10,4,6,1,108584,5,12.79464,79.74555,Kancheepuram Town,Kancheepuram,3030000,1277,6.12,Apartment
5141,5-10,3,6,2,104684,4,12.89762,79.66363,Kancheepuram Town,Kancheepuram,5880000,1144,9.42,Villa
2191,5-10,5,8,4,84865,5,12.78769,79.8206,Uthiramerur,Kancheepuram,3460000,1579,14.07,Independent House
1354,1-5,0,0,0,84138,0,12.9011,79.72183,Cheyyar,Kancheepuram,1860000,1374,9.64,Plot
916,5-10,3,4,3,97919,2,12.8932,79.65333,Uthiramerur,Kancheepuram,3310000,3614,9.44,Apartment
932,1-5,2,5,2,94093,5,12.83931,79.7891,Chengalpattu,Kancheepuram,2780000,2983,10.49,Builder Floor
2699,5-10,3,5,3,99499,2,12.86685,79.81807,Uthiramerur,Kancheepuram,2710000,1004,14.42,Independent House
1478,10+,4,5,1,94992,5,12.80739,79.66683,Thiruporur,Kancheepuram,4030000,2727,3.26,Independent House
3491,5-10,5,7,3,136384,5,12.85599,79.55274,Uthiramerur,Kancheepuram,4960000,1421,15.95,Villa
891,10+,1,3,1,112400,2,12.83429,79.71101,Kancheepuram Town,Kancheepuram,3230000,3625,2.49,Apartment
3573,10+,4,7,2,107685,3,12.74826,79.65588,Uthiramerur,Kancheepuram,4540000,1271,8.87,Villa
2353,1-5,4,6,4,83024,5,12.89525,79.60959,Madurantakam,Kancheepuram,3050000,1296,12.57,Apartment
2272,0-1,2,4,2,70881,2,12.86295,79.44877,Cheyyar,Kancheepuram,2490000,1096,27.12,Apartment
598,1-5,1,3,1,74394,4,12.74437,79.674,Kancheepuram Town,Kancheepuram,4040000,6756,8.54,Apartment
1715,1-5,2,3,2,86216,4,12.74525,79.56242,Kancheepuram Town,Kancheepuram,3000000,1749,16.5,Apartment
467,1-5,2,4,2,106162,5,12.76937,79.65997,Madurantakam,Kancheepuram,3480000,7452,6.64,Apartment
3899,5-10,0,0,0,82040,0,12.7189,79.69496,Kancheepuram Town,Kancheepuram,1440000,369,11.08,Plot
1798,1-5,2,4,2,87973,3,12.83509,79.67055,Chengalpattu,Kancheepuram,3370000,1874,3.2,Apartment
1574,1-5,2,4,2,103887,4,12.79409,79.79205,Walajabad,Kancheepuram,3490000,2217,10.9,Apartment
3428,0-1,4,7,4,141159,5,12.71208,79.79578,Sriperumbudur,Kancheepuram,6040000,1762,16.13,Villa
1893,10+,4,7,2,96619,4,12.80674,79.74294,Kancheepuram Town,Kancheepuram,2760000,1458,5.39,Builder Floor
1636,0-1,3,4,2,111239,3,12.72467,79.75506,Kancheepuram Town,Kancheepuram,3970000,2427,12.32,Independent House
1177,10+,3,4,3,72212,3,12.80363,79.65839,Thiruporur,Kancheepuram,3180000,2702,4.27,Apartment
2875,0-1,3,5,1,78123,5,12.82067,79.67854,Kancheepuram Town,Kancheepuram,4810000,1673,1.77,Independent House
1048,5-10,2,3,2,139041,4,12.71975,79.56883,Walajabad,Kancheepuram,2590000,2471,17.52,Apartment
1882,0-1,3,6,2,102163,2,12.84559,79.60783,Cheyyar,Kancheepuram,4410000,2343,9.89,Independent House
2182,5-10,5,6,5,82582,5,12.69942,79.64611,Sriperumbudur,Kancheepuram,3170000,1453,14.25,Independent House
968,10+,4,6,4,118857,2,12.72782,79.78083,Kancheepuram Town,Kancheepuram,2450000,2531,13.74,Apartment
1234,1-5,3,5,3,120996,4,12.71729,79.77294,Cheyyar,Kancheepuram,2340000,1896,14.09,Builder Floor
620,0-1,1,3,1,38329,2,12.82812,79.69141,Uthiramerur,Kancheepuram,4120000,6645,1.13,Apartment
2971,10+,0,0,0,133593,0,12.79165,79.79331,Thiruporur,Kancheepuram,1180000,397,11.1,Plot
2265,5-10,3,5,2,96855,4,12.85088,79.69989,Sriperumbudur,Kancheepuram,3590000,1585,3.64,Apartment
3650,0-1,3,5,3,103983,5,12.78899,79.70769,Cheyyar,Kancheepuram,6580000,1803,3.57,Villa
1565,1-5,3,4,1,89129,6,12.90362,79.6615,Madurantakam,Kancheepuram,4530000,2895,10.13,Independent House
1601,10+,5,7,4,110790,6,12.81351,79.86926,Kancheepuram Town,Kancheepuram,2300000,1437,18.93,Builder Floor
2346,5-10,5,8,4,136426,4,12.64695,79.49016,Thiruporur,Kancheepuram,2530000,1078,29.26,Independent House
1165,1-5,1,2,1,135186,3,12.72706,79.70893,Uthiramerur,Kancheepuram,3070000,2635,10.28,Apartment
2947,5-10,4,5,2,78856,6,13.03472,79.58836,Kancheepuram Town,Kancheepuram,2740000,930,26.66,Independent House
5004,1-5,5,8,3,103553,3,12.75301,79.55311,Chengalpattu,Kancheepuram,6130000,1225,16.99,Villa
2962,10+,4,7,3,117074,3,12.7863,79.73031,Thiruporur,Kancheepuram,4450000,1502,5.27,Villa
2387,10+,0,0,0,68240,0,12.77455,79.76876,Walajabad,Kancheepuram,1130000,473,9.4,Plot
1107,10+,2,3,1,108396,2,12.90453,79.59847,Walajabad,Kancheepuram,2450000,2213,14.15,Independent House
4527,1-5,4,7,2,109190,4,12.97085,79.64763,Kancheepuram Town,Kancheepuram,6010000,1328,17.69,Villa
5617,1-5,5,7,3,128485,6,12.99826,79.5898,Chengalpattu,Kancheepuram,5290000,942,23.0,Villa
1795,1-5,3,5,2,120755,3,12.76306,79.68864,Kancheepuram Town,Kancheepuram,3530000,1967,6.2,Independent House
4187,5-10,5,7,4,61631,6,12.74816,79.6289,Sriperumbudur,Kancheepuram,5940000,1419,10.59,Villa
2529,5-10,0,0,0,104388,0,12.84403,79.83561,Walajabad,Kancheepuram,1400000,554,15.54,Plot
2384,5-10,2,3,2,76773,2,12.73604,79.94769,Cheyyar,Kancheepuram,2030000,852,28.93,Apartment
1627,0-1,2,4,1,55247,2,12.87201,79.8426,Uthiramerur,Kancheepuram,2300000,1414,17.1,Apartment
667,10+,2,4,1,94236,5,12.96726,79.62851,Sriperumbudur,Kancheepuram,2490000,3733,18.03,Apartment
1886,1-5,3,5,2,83038,2,12.82182,79.65502,Uthiramerur,Kancheepuram,4640000,2460,4.32,Independent House
5665,1-5,4,7,2,136547,4,12.79419,79.67139,Kancheepuram Town,Kancheepuram,7040000,1243,3.7,Villa
1046,0-1,0,0,0,75907,0,12.79802,79.65617,Uthiramerur,Kancheepuram,1840000,1759,4.76,Plot
2622,10+,2,3,1,130674,3,12.70706,79.64336,Walajabad,Kancheepuram,2760000,1053,13.58,Independent House
3865,10+,4,7,2,108831,6,12.88123,79.68987,Cheyyar,Kancheepuram,5050000,1307,6.99,Villa
2446,5-10,2,4,2,121039,4,12.72559,79.62973,Cheyyar,Kancheepuram,2860000,1169,12.5,Apartment
1047,5-10,3,4,2,136602,6,12.83008,79.77162,Sriperumbudur,Kancheepuram,3180000,3037,8.44,Builder Floor
1119,10+,3,5,2,74830,6,12.87375,79.78186,Sriperumbudur,Kancheepuram,2800000,2502,11.27,Independent House
2125,5-10,4,5,2,153803,4,12.94222,79.7229,Madurantakam,Kancheepuram,3170000,1492,14.09,Independent House
869,1-5,5,6,5,84956,4,12.72676,79.65955,Madurantakam,Kancheepuram,3530000,4062,10.89,Independent House
1797,5-10,4,5,4,109341,2,12.77868,79.73904,Sriperumbudur,Kancheepuram,3430000,1909,6.54,Builder Floor
2716,10+,0,0,0,98503,0,12.87714,79.86351,Madurantakam,Kancheepuram,1180000,434,19.43,Plot
689,5-10,3,4,1,89507,5,12.76479,79.6376,Chengalpattu,Kancheepuram,3790000,5501,8.6,Independent House
2292,5-10,5,7,4,125456,4,12.9099,79.73738,Madurantakam,Kancheepuram,5350000,2334,11.17,Villa
2317,10+,1,3,1,93217,4,12.79177,79.70691,Sriperumbudur,Kancheepuram,3300000,1424,3.25,Apartment
1222,5-10,5,6,3,78089,5,12.75668,79.66718,Kancheepuram Town,Kancheepuram,3450000,2823,7.49,Independent House
3394,5-10,3,6,4,121970,6,12.81143,79.81473,Walajabad,Kancheepuram,5140000,1514,13.04,Villa
913,0-1,3,5,3,92869,3,12.86155,79.70184,Thiruporur,Kancheepuram,3500000,3834,4.85,Apartment
1955,5-10,1,2,1,73725,3,12.8871,79.83923,Sriperumbudur,Kancheepuram,3550000,1816,17.43,Apartment
2791,5-10,4,6,2,149940,3,12.80994,79.79731,Thiruporur,Kancheepuram,2610000,935,11.17,Independent House
3519,5-10,0,0,0,73232,0,12.79191,79.57272,Cheyyar,Kancheepuram,1400000,398,13.55,Plot
577,1-5,3,5,2,79796,4,12.64987,80.00959,Singaperumal Koil,Chengalpattu,3600000,6239,5.96,Apartment
1075,0-1,2,3,1,99761,5,12.73863,79.81125,Tambaram,Chengalpattu,3280000,3051,18.62,Builder Floor
1629,5-10,1,2,1,110289,5,12.58361,79.89259,Perungalathur,Chengalpattu,2470000,1516,15.12,Apartment
2524,0-1,5,7,5,161906,5,12.6912,79.93803,Padappai,Chengalpattu,4510000,1787,4.14,Independent House
1404,10+,2,3,2,162989,2,12.71997,79.95964,Tambaram,Chengalpattu,3200000,2279,3.55,Apartment
1358,1-5,2,4,2,123358,3,12.75985,80.03283,Guduvanchery,Chengalpattu,3220000,2371,9.69,Apartment
3848,5-10,5,8,4,90945,6,12.81348,80.02172,Vandalur,Chengalpattu,4820000,1253,14.34,Villa
3659,10+,5,8,4,109243,3,12.74383,79.96595,Urapakkam,Chengalpattu,6670000,1823,5.83,Villa
2145,10+,3,4,1,100227,4,12.6567,79.92971,Vandalur,Chengalpattu,3250000,1515,6.42,Apartment
1813,5-10,3,5,1,76746,2,12.6248,79.97405,Urapakkam,Chengalpattu,3530000,1947,7.52,Apartment
1526,1-5,4,7,4,73041,2,12.69488,80.10212,Padappai,Chengalpattu,4060000,2661,13.66,Independent House
2630,5-10,3,6,2,81658,6,12.69784,80.03659,Tambaram,Chengalpattu,4350000,1654,6.58,Independent House
2159,10+,4,6,2,127259,3,12.61547,79.9115,Singaperumal Koil,Chengalpattu,3980000,1843,11.07,Villa
631,1-5,1,3,1,46861,3,12.59677,80.02596,Vandalur,Chengalpattu,4120000,6529,11.93,Apartment
2394,1-5,3,5,1,126548,3,12.72584,79.87167,Padappai,Chengalpattu,4270000,1784,11.93,Apartment
508,0-1,4,6,1,64360,5,12.59425,79.96481,Padappai,Chengalpattu,3480000,6850,10.98,Apartment
1302,5-10,5,8,3,116022,6,12.68029,80.00428,Singaperumal Koil,Chengalpattu,3640000,2796,3.33,Builder Floor
3646,1-5,0,0,0,135594,0,12.73,80.01029,Guduvanchery,Chengalpattu,2400000,658,5.58,Plot
3255,10+,0,0,0,171166,0,12.70753,79.93075,Urapakkam,Chengalpattu,2190000,673,5.21,Plot
1256,5-10,3,5,2,62479,4,12.78369,79.97152,Perungalathur,Chengalpattu,3520000,2803,10.16,Apartment
1251,1-5,2,4,2,116433,3,12.89905,80.04262,Vandalur,Chengalpattu,2990000,2390,24.08,Independent House
860,10+,3,5,2,113237,4,12.656,80.03179,Guduvanchery,Chengalpattu,3560000,4140,7.26,Apartment
1407,0-1,2,3,2,119681,4,12.75503,79.8882,Vandalur,Chengalpattu,5170000,3674,11.82,Apartment
2808,10+,2,3,1,104844,3,12.61615,79.84452,Perungalathur,Chengalpattu,3340000,1189,16.61,Independent House
1396,5-10,3,4,2,72530,4,12.72635,80.02611,Padappai,Chengalpattu,3660000,2622,6.6,Apartment
2279,10+,1,2,1,100664,2,12.79905,80.05913,Maraimalai Nagar,Chengalpattu,2540000,1115,14.88,Apartment
2060,5-10,3,5,3,107412,2,12.69308,80.08347,Perungalathur,Chengalpattu,3660000,1777,11.64,Apartment
1686,5-10,1,3,1,127167,5,12.75219,79.9722,Guduvanchery,Chengalpattu,3770000,2236,6.66,Apartment
1376,1-5,0,0,0,126184,0,12.53451,80.02574,Padappai,Chengalpattu,1350000,981,18.36,Plot
2453,10+,2,4,1,134132,4,12.49806,79.96339,Vandalur,Chengalpattu,2320000,946,21.65,Apartment
1970,1-5,3,5,2,115660,3,12.72128,80.00141,Guduvanchery,Chengalpattu,3830000,1944,4.22,Apartment
1965,0-1,4,7,4,61866,3,12.64112,79.85314,Singaperumal Koil,Chengalpattu,4220000,2148,14.52,Independent House
2408,1-5,3,4,3,61138,2,12.58756,79.86901,Singaperumal Koil,Chengalpattu,3620000,1503,16.47,Apartment
753,5-10,2,4,2,62439,4,12.73574,80.09977,Singaperumal Koil,Chengalpattu,3240000,4303,14.24,Apartment
3496,10+,4,5,2,92007,6,12.63944,79.95375,Urapakkam,Chengalpattu,4370000,1250,6.37,Independent House
4139,0-1,3,6,4,107487,3,12.75357,80.00553,Singaperumal Koil,Chengalpattu,7420000,1793,7.51,Villa
756,5-10,1,2,1,145856,2,12.6952,79.98028,Padappai,Chengalpattu,4590000,6071,0.54,Apartment
1660,5-10,2,4,2,117571,2,12.61879,80.02167,Guduvanchery,Chengalpattu,4230000,2548,9.56,Apartment
1926,10+,3,6,2,104207,2,12.7115,79.95772,Maraimalai Nagar,Chengalpattu,2850000,1480,2.92,Independent House
1342,0-1,1,2,1,118014,3,12.6994,79.95838,Maraimalai Nagar,Chengalpattu,4550000,3390,2.08,Apartment
2414,1-5,3,5,3,170028,2,12.49265,79.97702,Urapakkam,Chengalpattu,3830000,1587,22.21,Independent House
1631,0-1,2,4,1,98883,3,12.72287,80.03204,Urapakkam,Chengalpattu,4470000,2741,6.94,Independent House
1742,0-1,4,7,4,135881,4,12.59076,80.00323,Urapakkam,Chengalpattu,3100000,1780,11.68,Builder Floor
1135,5-10,3,4,1,138261,2,12.64,80.14624,Guduvanchery,Chengalpattu,2740000,2414,19.35,Apartment
1348,1-5,3,5,1,135104,2,12.75723,79.9623,Vandalur,Chengalpattu,3980000,2953,7.36,Apartment
632,5-10,2,3,1,147181,5,12.62609,79.87201,Maraimalai Nagar,Chengalpattu,2530000,4003,13.5,Apartment
1467,10+,3,5,3,128273,4,12.81388,80.1302,Tambaram,Chengalpattu,2120000,1445,21.48,Independent House
2829,1-5,0,0,0,53044,0,12.6691,80.02597,Perungalathur,Chengalpattu,1700000,601,5.99,Plot
1157,1-5,1,2,1,66039,2,12.60833,80.0616,Padappai,Chengalpattu,3240000,2800,13.16,Apartment
1814,1-5,4,5,1,23967,4,12.89938,80.08275,Perungalathur,Chengalpattu,2350000,1295,25.75,Apartment
1780,5-10,4,6,2,163007,5,12.72731,79.9676,Urapakkam,Chengalpattu,3400000,1910,3.99,Apartment
1298,5-10,2,4,2,124098,5,12.58622,79.84203,Perungalathur,Chengalpattu,3310000,2550,18.74,Apartment
2433,5-10,1,2,1,79631,5,12.70407,80.04066,Tambaram,Chengalpattu,2860000,1176,7.11,Apartment
3440,1-5,3,5,2,157109,5,12.70467,79.887,Tambaram,Chengalpattu,3760000,1093,9.77,Independent House
2464,5-10,2,4,2,182978,2,12.77892,79.87093,Vandalur,Chengalpattu,2650000,1075,14.93,Apartment
3243,1-5,5,7,3,111389,3,12.74233,80.0587,Urapakkam,Chengalpattu,7650000,2359,10.53,Villa
3107,1-5,4,7,2,111082,5,12.64807,80.06862,Maraimalai Nagar,Chengalpattu,4400000,1416,11.17,Independent House
2037,10+,2,3,2,215440,3,12.77331,80.03404,Padappai,Chengalpattu,2890000,1419,10.97,Apartment
1746,0-1,3,6,3,134872,3,12.62939,79.95281,Tambaram,Chengalpattu,4630000,2652,7.45,Independent House
3462,1-5,0,0,0,102978,0,12.74667,79.87745,Singaperumal Koil,Chengalpattu,2020000,583,12.29,Plot
3716,1-5,0,0,0,145831,0,12.75023,80.00267,Perungalathur,Chengalpattu,2480000,667,7.04,Plot
3123,10+,4,6,4,99050,3,12.68823,79.86897,Urapakkam,Chengalpattu,2810000,900,11.64,Independent House
1245,5-10,2,3,2,117132,5,12.78382,79.94882,Padappai,Chengalpattu,2690000,2161,10.59,Builder Floor
3588,1-5,0,0,0,67038,0,12.74254,80.02403,Padappai,Chengalpattu,2430000,677,7.62,Plot
659,10+,2,5,2,134233,3,12.62931,79.97815,Urapakkam,Chengalpattu,3550000,5387,7.02,Independent House
2014,1-5,2,3,1,79552,5,12.58298,79.83654,Perungalathur,Chengalpattu,3290000,1634,19.43,Apartment
1320,10+,2,3,2,142721,5,12.6618,79.90116,Tambaram,Chengalpattu,2660000,2015,8.82,Apartment
1409,0-1,3,5,1,179993,2,12.68747,79.96494,Perungalathur,Chengalpattu,4830000,3428,1.34,Apartment
597,10+,1,2,1,123000,3,12.78333,79.78571,Padappai,Chengalpattu,2000000,3350,23.0,Apartment
653,5-10,2,4,2,47386,4,12.66489,80.02454,Vandalur,Chengalpattu,3720000,5697,6.07,Apartment
5984,1-5,4,7,4,150129,3,12.59747,79.85288,Tambaram,Chengalpattu,5890000,984,17.04,Villa
894,5-10,3,5,3,146640,4,12.80316,80.02568,Vandalur,Chengalpattu,3170000,3546,13.43,Apartment
2910,5-10,4,7,2,69277,6,12.72522,79.88973,Tambaram,Chengalpattu,3150000,1082,10.06,Independent House
941,5-10,3,5,3,153293,2,12.7551,79.91662,Padappai,Chengalpattu,3660000,3889,9.51,Apartment
938,5-10,2,3,2,135864,5,12.57633,79.90046,Padappai,Chengalpattu,3570000,3806,15.3,Independent House
1060,5-10,4,5,3,118052,5,12.78115,79.95859,Singaperumal Koil,Chengalpattu,3140000,2962,10.05,Apartment
1881,10+,1,2,1,128880,4,12.77442,80.0199,Maraimalai Nagar,Chengalpattu,2800000,1489,10.28,Apartment
5859,1-5,5,7,2,82968,4,12.60851,79.89069,Vandalur,Chengalpattu,5870000,1002,13.16,Villa
3166,10+,2,3,1,139900,5,12.66618,79.93341,Urapakkam,Chengalpattu,4110000,1298,5.48,Independent House
1904,10+,2,4,2,107740,5,12.71779,79.97147,Guduvanchery,Chengalpattu,3710000,1949,2.87,Apartment
796,10+,2,4,2,109825,4,12.61397,80.03323,Maraimalai Nagar,Chengalpattu,3010000,3781,10.69,Apartment
3127,1-5,0,0,0,164377,0,12.76395,79.93283,Urapakkam,Chengalpattu,1990000,636,9.24,Plot
1588,10+,2,3,1,66565,4,12.64773,79.86487,Maraimalai Nagar,Chengalpattu,2790000,1757,13.06,Apartment
1510,5-10,0,0,0,89576,0,12.71367,80.13226,Tambaram,Chengalpattu,1660000,1099,17.09,Plot
1058,1-5,3,6,3,30132,2,12.59801,80.04564,Maraimalai Nagar,Chengalpattu,2990000,2826,12.92,Builder Floor
2275,5-10,2,4,1,63982,3,12.6835,80.00789,Maraimalai Nagar,Chengalpattu,3870000,1701,3.58,Apartment
4140,0-1,5,8,4,85125,6,12.69429,79.97923,Vandalur,Chengalpattu,10020000,2420,0.39,Villa
2314,1-5,2,4,1,44038,3,12.69714,80.10619,Urapakkam,Chengalpattu,3590000,1551,14.11,Apartment
956,5-10,3,4,2,126935,3,12.58496,80.05051,Guduvanchery,Chengalpattu,3050000,3190,14.41,Apartment
997,5-10,2,4,1,129942,2,12.642,80.08588,Tambaram,Chengalpattu,2660000,2668,13.15,Apartment
1732,10+,3,4,1,118355,2,12.69337,80.07758,Maraimalai Nagar,Chengalpattu,2920000,1686,11.0,Builder Floor
2196,10+,2,4,1,51711,5,12.63972,80.03945,Vandalur,Chengalpattu,3440000,1566,9.02,Apartment
3336,5-10,3,6,1,102006,4,12.68497,79.89618,Perungalathur,Chengalpattu,4710000,1412,8.72,Independent House
1533,1-5,2,4,1,113073,2,12.55273,80.03559,Maraimalai Nagar,Chengalpattu,3980000,2596,16.81,Apartment
1443,5-10,4,5,3,137459,5,12.49382,80.02668,Urapakkam,Chengalpattu,2630000,1823,22.75,Apartment
3461,5-10,2,5,1,133926,5,12.59849,80.10207,Perungalathur,Chengalpattu,3550000,1026,17.19,Independent House
3374,10+,3,6,2,129681,5,12.65571,79.92531,Urapakkam,Chengalpattu,3770000,1117,6.86,Independent House
2394,5-10,4,5,2,110737,2,12.7463,80.05592,Urapakkam,Chengalpattu,3470000,1449,10.52,Apartment
2023,10+,2,3,1,121289,4,12.71866,79.99493,Guduvanchery,Chengalpattu,3530000,1745,3.56,Independent House
1891,0-1,2,3,2,141657,2,12.83345,80.0144,Perungalathur,Chengalpattu,3710000,1962,16.22,Apartment
684,1-5,2,3,1,62367,2,12.55408,79.87229,Guduvanchery,Chengalpattu,3340000,4883,19.07,Independent House
1249,5-10,2,5,2,92789,2,12.6431,80.01311,Singaperumal Koil,Chengalpattu,2900000,2322,6.79,Builder Floor
1367,1-5,0,0,0,89667,0,12.74524,80.0543,Vandalur,Chengalpattu,2120000,1551,10.31,Plot
4250,1-5,5,8,3,54281,3,12.66407,80.00068,Maraimalai Nagar,Chengalpattu,7410000,1744,4.12,Villa
2094,5-10,4,5,4,107997,3,12.82925,79.92297,Padappai,Chengalpattu,3410000,1628,16.28,Independent House
2237,1-5,1,3,1,118272,4,12.66562,79.91112,Perungalathur,Chengalpattu,2910000,1301,7.66,Apartment
1281,0-1,1,3,1,114987,3,12.64186,79.9155,Guduvanchery,Chengalpattu,3120000,2436,8.66,Apartment
749,10+,2,3,1,108831,2,12.61218,80.0231,Vandalur,Chengalpattu,2690000,3591,10.27,Apartment
